"","doc_id","eu_noncoop","imf_2018","bvi","hong_kong","company"
"365","TW0001301000_2016_SR_0.pdf",0,7,0,7,"TW0001301000"
"366","TW0001301000_2020_SR_0.pdf",0,1,0,1,"TW0001301000"
"367","TW0001303006_2016_SR_0.pdf",0,0,0,0,"TW0001303006"
"368","TW0002002003_2016_SR_0.pdf",0,1,0,0,"TW0002002003"
"369","TW0002002003_2020_SR_0.pdf",0,4,0,3,"TW0002002003"
"370","TW0002303005_2016_SR_0.pdf",0,49,0,0,"TW0002303005"
"371","TW0002303005_2020_SR_0.pdf",0,95,0,0,"TW0002303005"
"372","TW0002317005_2016_SR_0.pdf",0,4,0,2,"TW0002317005"
"373","TW0002317005_2020_SR_0.pdf",0,0,0,0,"TW0002317005"
"374","TW0002412004_2016_SR_0.pdf",0,0,0,0,"TW0002412004"
"375","TW0002412004_2020_SR_0.pdf",0,0,0,0,"TW0002412004"
"376","TW0002881000_2016_SR_0.pdf",0,10,0,10,"TW0002881000"
"377","TW0002881000_2020_SR_0.pdf",0,15,0,10,"TW0002881000"
"378","TW0002882008_2016_SR_0.pdf",0,3,0,1,"TW0002882008"
"379","TW0002882008_2020_SR_0.pdf",0,4,0,2,"TW0002882008"
"380","TW0002886009_2020_SR_0.pdf",0,0,0,0,"TW0002886009"
"381","US0010551028_2016_SR_0.pdf",0,0,0,0,"US0010551028"
"382","US0010551028_2020_SR_0.pdf",0,5,0,1,"US0010551028"
"383","US00507V1098_2020_SR_0.pdf",0,1,0,0,"US00507V1098"
"384","US00751Y1064_2020_SR_0.pdf",3,1,1,0,"US00751Y1064"
"385","US0091581068_2016_SR_0.pdf",0,6,0,1,"US0091581068"
"386","US0091581068_2020_SR_1.pdf",0,4,0,0,"US0091581068"
"387","US0091581068_2020_SR_2.pdf",0,0,0,0,"US0091581068"
"388","US0091581068_2020_SR_3.pdf",0,0,0,0,"US0091581068"
"389","US0091581068_2020_SR_4.pdf",0,0,0,0,"US0091581068"
"390","US0152711091_2020_SR_0.pdf",0,0,0,0,"US0152711091"
"391","US0311001004_2020_SR_0.pdf",0,0,0,0,"US0311001004"
"392","US0404131064_2020_SR_0.pdf",0,5,0,0,"US0404131064"
"393","US0584981064_2016_SR_0.pdf",0,1,0,0,"US0584981064"
"394","US0584981064_2016_SR_1.pdf",0,1,0,0,"US0584981064"
"395","US0584981064_2020_SR_0.pdf",3,0,0,0,"US0584981064"
"396","US0584981064_2020_SR_1.pdf",0,1,0,0,"US0584981064"
"397","US0605051046_2016_SR_0.pdf",0,2,0,1,"US0605051046"
"398","US0605051046_2020_SR_0.pdf",0,3,0,0,"US0605051046"
"399","US0970231058_2016_ER_0.pdf",1,8,0,1,"US0970231058"
"400","US0970231058_2016_SR_0.pdf",0,0,0,0,"US0970231058"
"401","US0970231058_2020_SR_0.pdf",2,6,0,0,"US0970231058"
"402","US0995021062_2016_CR_0.pdf",0,0,0,0,"US0995021062"
"403","US0995021062_2016_SR_0.pdf",0,1,0,0,"US0995021062"
"404","US0995021062_2020_CR_0.pdf",0,0,0,0,"US0995021062"
"405","US0995021062_2020_SR_0.pdf",0,0,0,0,"US0995021062"
"406","US1011211018_2016_SR_0.pdf",0,0,0,0,"US1011211018"
"407","US1011211018_2020_SR_0.pdf",0,0,0,0,"US1011211018"
"408","US1156372096_2016_SR_0.pdf",0,1,0,0,"US1156372096"
"409","US1156372096_2020_SR_0.pdf",0,9,0,0,"US1156372096"
"410","US1156372096_2020_SR_2.pdf",0,0,0,0,"US1156372096"
"411","US12541W2098_2020_SR_0.pdf",0,0,0,0,"US12541W2098"
"412","US14149Y1082_2016_SR_0.pdf",0,0,0,0,"US14149Y1082"
"413","US14149Y1082_2020_SR_0.pdf",0,2,0,0,"US14149Y1082"
"414","US1941621039_2016_SR_0.pdf",2,2,0,0,"US1941621039"
"415","US1941621039_2020_SR_0.pdf",0,0,0,0,"US1941621039"
"416","US21036P1084_2016_SR_0.pdf",0,0,0,0,"US21036P1084"
"417","US21036P1084_2020_SR_0.pdf",0,0,0,0,"US21036P1084"
"418","US2310211063_2016_SR_0.pdf",0,4,0,0,"US2310211063"
"419","US2310211063_2016_SR_2.pdf",0,2,0,0,"US2310211063"
"420","US2310211063_2020_SR_0.pdf",0,2,0,0,"US2310211063"
"421","US2310211063_2020_SR_1.pdf",0,5,0,0,"US2310211063"
"422","US2310211063_2020_SR_2.pdf",0,0,0,0,"US2310211063"
"423","US2473617023_2016_SR_0.pdf",0,1,0,0,"US2473617023"
"424","US2473617023_2020_SR_0.pdf",0,0,0,0,"US2473617023"
"425","US24906P1093_2016_SR_0.pdf",0,2,0,2,"US24906P1093"
"426","US24906P1093_2020_SR_0.pdf",0,0,0,0,"US24906P1093"
"427","US2855121099_2020_SR_0.pdf",0,1,0,0,"US2855121099"
"428","US29355A1079_2020_SR_0.pdf",0,1,0,0,"US29355A1079"
"429","US30063P1057_2020_SR_0.pdf",0,0,0,0,"US30063P1057"
"430","US31428X1063_2016_SR_0.pdf",0,3,0,1,"US31428X1063"
"431","US31428X1063_2020_SR_0.pdf",0,0,0,0,"US31428X1063"
"432","US3453708600_2016_SR_0.pdf",1,0,0,0,"US3453708600"
"433","US3453708600_2020_IR_0.pdf",0,0,0,0,"US3453708600"
"434","US3453708600_2020_SR_0.pdf",0,0,0,0,"US3453708600"
"435","US34959E1091_2020_SR_0.pdf",0,0,0,0,"US34959E1091"
"436","US35671D8570_2016_SR_0.pdf",0,1,0,0,"US35671D8570"
"437","US35671D8570_2020_SR_0.pdf",0,0,0,0,"US35671D8570"
"438","US35671D8570_2020_SR_2.pdf",0,1,0,0,"US35671D8570"
"439","US35671D8570_2020_SR_3.pdf",0,0,0,0,"US35671D8570"
"440","US3635761097_2016_SR_0.pdf",0,4,0,0,"US3635761097"
"441","US3635761097_2020_SR_0.pdf",0,5,0,0,"US3635761097"
"442","US37045V1008_2016_SR_0.pdf",0,1,0,1,"US37045V1008"
"443","US37045V1008_2020_SR_0.pdf",0,1,0,0,"US37045V1008"
"444","US3724601055_2020_SR_0.pdf",0,0,0,0,"US3724601055"
"445","US3802371076_2020_SR_0.pdf",0,0,0,0,"US3802371076"
"446","US40434L1052_2016_SR_0.pdf",1,17,0,0,"US40434L1052"
"447","US40434L1052_2020_SR_0.pdf",0,13,0,0,"US40434L1052"
"448","US40434L1052_2020_SR_2.pdf",0,0,0,0,"US40434L1052"
"449","US4165151048_2016_SR_0.pdf",0,0,0,0,"US4165151048"
"450","US4165151048_2020_SR_0.pdf",0,0,0,0,"US4165151048"
"451","US4165151048_2020_SR_2.pdf",0,0,0,0,"US4165151048"
"452","US4180561072_2016_SR_0.pdf",0,9,0,4,"US4180561072"
"453","US4180561072_2020_SR_0.pdf",0,0,0,0,"US4180561072"
"454","US42809H1077_2016_SR_0.pdf",0,0,0,0,"US42809H1077"
"455","US42809H1077_2020_SR_0.pdf",0,1,0,0,"US42809H1077"
"456","US4364401012_2020_SR_0.pdf",0,1,0,1,"US4364401012"
"457","US4404521001_2016_SR_0.pdf",0,0,0,0,"US4404521001"
"458","US4404521001_2020_SR_0.pdf",0,0,0,0,"US4404521001"
"459","US4461501045_2020_CR_0.pdf",0,0,0,0,"US4461501045"
"460","US4461501045_2020_SR_0.pdf",0,0,0,0,"US4461501045"
"461","US45167R1041_2020_SR_0.pdf",0,0,0,0,"US45167R1041"
"462","US45168D1046_2020_SR_0.pdf",0,5,0,0,"US45168D1046"
"463","US45784P1012_2020_SR_0.pdf",0,2,0,0,"US45784P1012"
"464","US49271V1008_2020_SR_0.pdf",0,3,0,0,"US49271V1008"
"465","US4932671088_2016_SR_0.pdf",0,0,0,0,"US4932671088"
"466","US4932671088_2020_CR_0.pdf",0,0,0,0,"US4932671088"
"467","US4932671088_2020_GR_0.pdf",0,0,0,0,"US4932671088"
"468","US4932671088_2020_SR_0.pdf",0,0,0,0,"US4932671088"
"469","US4943681035_2016_SR_0.pdf",1,6,0,1,"US4943681035"
"470","US4943681035_2020_SR_0.pdf",1,2,0,0,"US4943681035"
"471","US4943681035_2020_SR_2.pdf",0,0,0,0,"US4943681035"
"472","US5010441013_2016_SR_0.pdf",2,0,0,0,"US5010441013"
"473","US5010441013_2020_SR_0.pdf",0,0,0,0,"US5010441013"
"474","US5018892084_2020_SR_0.pdf",0,0,0,0,"US5018892084"
"475","US5128071082_2016_SR_0.pdf",0,1,0,0,"US5128071082"
"476","US5128071082_2020_SR_0.pdf",0,12,0,1,"US5128071082"
"477","US5132721045_2016_SR_0.pdf",0,3,0,0,"US5132721045"
"478","US5132721045_2020_SR_0.pdf",2,2,0,0,"US5132721045"
"479","US5184391044_2016_SR_0.pdf",0,0,0,0,"US5184391044"
"480","US5184391044_2020_SR_0.pdf",1,6,0,3,"US5184391044"
"481","US5303073051_2016_SR_0.pdf",0,8,0,0,"US5303073051"
"482","US5303073051_2020_SR_0.pdf",0,13,0,0,"US5303073051"
"483","US5502411037_2020_SR_0.pdf",0,1,0,0,"US5502411037"
"484","US55261F1049_2020_HR_0.pdf",0,0,0,0,"US55261F1049"
"485","US55261F1049_2020_SR_0.pdf",0,0,0,0,"US55261F1049"
"486","US5732841060_2016_SR_0.pdf",3,0,0,0,"US5732841060"
"487","US5732841060_2020_SR_0.pdf",0,0,0,0,"US5732841060"
"488","US5745991068_2016_SR_0.pdf",0,0,0,0,"US5745991068"
"489","US5745991068_2020_SR_0.pdf",0,0,0,0,"US5745991068"
"490","US57772K1016_2020_SR_0.pdf",0,1,0,0,"US57772K1016"
"491","US58155Q1031_2016_SR_0.pdf",0,3,0,0,"US58155Q1031"
"492","US58155Q1031_2020_SR_0.pdf",0,7,0,0,"US58155Q1031"
"493","US5926881054_2016_SR_0.pdf",0,0,0,0,"US5926881054"
"494","US5926881054_2020_SR_0.pdf",0,1,0,0,"US5926881054"
"495","US6092071058_2016_SR_0.pdf",0,1,0,0,"US6092071058"
"496","US6092071058_2020_ER_0.pdf",0,0,0,0,"US6092071058"
"497","US6092071058_2020_SR_0.pdf",0,1,0,0,"US6092071058"
"498","US6200763075_2016_SR_0.pdf",0,0,0,0,"US6200763075"
"499","US6200763075_2020_SR_0.pdf",0,0,0,0,"US6200763075"
"500","US6311031081_2016_SR_0.pdf",0,3,0,1,"US6311031081"
"501","US6311031081_2020_CR_0.pdf",0,0,0,0,"US6311031081"
"502","US6311031081_2020_GC_0.pdf",0,0,0,0,"US6311031081"
"503","US6311031081_2020_SR_0.pdf",0,6,0,2,"US6311031081"
"504","US64110D1046_2020_HR_0.pdf",0,0,0,0,"US64110D1046"
"505","US64110D1046_2020_SR_0.pdf",0,1,0,0,"US64110D1046"
"506","US6516391066_2016_SR_0.pdf",0,0,0,0,"US6516391066"
"507","US6516391066_2020_SR_0.pdf",0,0,0,0,"US6516391066"
"508","US6703461052_2016_SR_0.pdf",2,0,0,0,"US6703461052"
"509","US6703461052_2020_SR_0.pdf",9,0,0,0,"US6703461052"
"510","US6934751057_2016_SR_0.pdf",3,0,0,0,"US6934751057"
"511","US6934751057_2020_ER_0.pdf",0,0,0,0,"US6934751057"
"512","US6934751057_2020_SR_0.pdf",0,0,0,0,"US6934751057"
"513","US72919P2020_2020_SR_0.pdf",0,0,0,0,"US72919P2020"
"514","US74736K1016_2020_SR_0.pdf",0,4,0,1,"US74736K1016"
"515","US75886F1075_2016_SR_0.pdf",0,0,0,0,"US75886F1075"
"516","US75886F1075_2020_SR_1.pdf",0,22,0,0,"US75886F1075"
"517","US75886F1075_2020_SR_2.pdf",0,1,0,0,"US75886F1075"
"518","US78409V1044_2016_SR_0.pdf",0,0,0,0,"US78409V1044"
"519","US78409V1044_2020_CR_0.pdf",0,0,0,0,"US78409V1044"
"520","US78409V1044_2020_SR_0.pdf",0,0,0,0,"US78409V1044"
"521","US8326964058_2016_SR_0.pdf",0,0,0,0,"US8326964058"
"522","US8326964058_2020_SR_0.pdf",0,0,0,0,"US8326964058"
"523","US8666741041_2020_SR_0.pdf",1,0,0,0,"US8666741041"
"524","US8666741041_2020_SR_2.pdf",0,0,0,0,"US8666741041"
"525","US87165B1035_2020_SR_0.pdf",0,0,0,0,"US87165B1035"
"526","US8725901040_2020_SR_0.pdf",0,0,0,0,"US8725901040"
"527","US88579Y1010_2016_SR_0.pdf",0,0,0,0,"US88579Y1010"
"528","US88579Y1010_2020_SR_0.pdf",12,16,0,4,"US88579Y1010"
"529","US8936411003_2020_SR_0.pdf",0,0,0,0,"US8936411003"
"530","US89400J1079_2016_SR_0.pdf",0,6,0,5,"US89400J1079"
"531","US89400J1079_2020_HR_0.pdf",0,8,0,8,"US89400J1079"
"532","US89400J1079_2020_SR_0.pdf",0,0,0,0,"US89400J1079"
"533","US9078181081_2016_SR_0.pdf",0,0,0,0,"US9078181081"
"534","US9078181081_2020_SR_0.pdf",0,0,0,0,"US9078181081"
"535","US92276F1003_2020_SR_0.pdf",0,0,0,0,"US92276F1003"
"536","US92343V1044_2016_SR_0.pdf",0,0,0,0,"US92343V1044"
"537","US92343V1044_2020_SR_1.pdf",0,0,0,0,"US92343V1044"
"538","US92556V1061_2020_SR_0.pdf",0,17,0,1,"US92556V1061"
"539","US9291601097_2016_SR_0.pdf",12,0,0,0,"US9291601097"
"540","US9291601097_2020_SR_0.pdf",2,0,0,0,"US9291601097"
"541","US98956P1021_2016_SR_0.pdf",0,0,0,0,"US98956P1021"
"542","US98956P1021_2020_SR_0.pdf",0,4,0,0,"US98956P1021"
"543","US98978V1035_2016_SR_0.pdf",0,0,0,0,"US98978V1035"
"544","US98978V1035_2020_ER_0.pdf",0,0,0,0,"US98978V1035"
"545","US98978V1035_2020_SR_0.pdf",0,3,0,0,"US98978V1035"
